,Unnamed: 0,id_str,screen_name,full_text,retweeted,emotion
133,133,961764954,qnfans,나는 오버워치의 (적어도한국에서의) 성공에는 ogn APEX의 지분이 크다고 생각한다 이스포츠 종주국이라는 말이 괜히 있는게 아닌게 스타크래프트가 그랬고 리그오브레전드가 그랬던 것처럼.. 그리고 APEX는 징짜 재밌는게 각 팀마다 스토리도 있었고..,0,중립
134,134,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
135,135,2241927704,IDKWID_bot,리그 오브 레전드(LOL) 노답상황 봇입니다.,0,놀람
136,136,418349965,ranglerffinn,리그오브레전드란게임이 있나봐! 엄마랑같이보는데 우리같은 수인이 있더라구~! 음...이거우리엄마한텐 비밀인데.. 아..아리라는 구미호누나 너무예뻤어 한눈에반해버렸다구..! 헤헤 쑥쓰러운걸~ 꼭비밀로해줘!  #케모노,0,놀람
137,137,2831667636,dialogue__bot,어디로 가야하오? - &lt;리그오브레전드&gt; 리신,0,놀람
138,138,1082121330789539841,R6s_T3sure,@ezpz99wp 리그 오브 레전드의 조이이신가 보군요 상대를 졸리게 하고 궁으로 깜짝 등장하신...,0,놀람
139,139,1399789284526215169,game_hyeok08,"💧2n살 성인 남성
💧게임 위주 계정이지만 일상트 많아요
💧메인 게임 - 에이펙스 레전드, 리그 오브 레전드
💧서브 게임 - 레인보우 식스 시즈, 오버워치, 리듬 게임
💧직장인이라 게임 하는 시간대는 22:30 ~ 04:00",0,중립
140,140,2838080821,bot_mint,"[리그오브레전드]

제드-보이지 않는 검이 가장 무서운 법이지'
보이지 않는 검이라.",0,공포
141,141,1307111304012857344,GYEOKSU,리그오브레전드는 레전드구나,0,행복
142,142,418349965,ranglerffinn,리그오브레전드란게임이 있나봐! 엄마랑같이보는데 우리같은 수인이 있더라구~! 음...이거우리엄마한텐 비밀인데.. 아..아리라는 구미호누나 너무예뻤어 한눈에반해버렸다구..! 헤헤 쑥쓰러운걸~ 꼭비밀로해줘!  #케모노,0,놀람
143,143,4255187000,lol_info_kr,"4. 리그오브레전드 월드 챔피언쉽 시즌 1의 우승팀은 Fnatic이였습니다.
이후 시즌 2는 타이페이 어새신
시즌 3는 SKT T1 K
시즌 4는 Samsung Galaxy White
시즌 5는 SKT T1 이였습니다.",0,중립
144,144,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
145,145,4255187000,lol_info_kr,3. EU메타가 정착화된것은 리그오브레전드 월드 챔피언쉽 시즌 1 이후였습니다.,0,중립
146,146,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
147,147,4255187000,lol_info_kr,"2. 리그 오브 레전드 초창기 챔피언들은 17개로 누누, 라이즈, 마스터 이, 모르가나, 사이온, 소라카, 시비르, 알리스타, 애니, 워윅, 잭스, 케일, 트리스타나, 트위스티드 페이트, 티모, 피들스틱이였습니다.",0,중립
148,148,4255187000,lol_info_kr,1. 리그 오브 레전드는 2009년 10월 27일 처음 출시되었습니다.,0,중립
149,149,1522758342699102208,UJ_ithink,@Yk__Happytree 리그오브레전드,0,놀람
150,150,912860537670660096,MagicPowerjohns,@purko_ 역시 이것이 리그오브레전드짬밥인가....,0,놀람
151,151,1487110770005790720,OneristheONER,@unt_i1_won 그거 트위치에서는 다시보기 지워져서 네이버 나우 깔으셔야해요!! 그래서 들어가시면 리그오브레전드 칸이 있는데 거기 들어가시면 티원 므시 다시보기 영상 다 있어용!!,0,혐오
152,152,1451875838010429451,lullal21,@haexin11111 네이버 나우에서 리그오브레전드치면 나와용!!!,0,놀람
153,153,4255187000,lol_info_kr,"87, 리그오브레전드 월드 챔피언쉽 시즌 4 당시 관람권을 구매한 사람에 한에서 아리 넨드로이드를 판매했었습니다.",0,중립
154,154,2241927704,IDKWID_bot,리그 오브 레전드 (LOL) 노답상황 봇입니다.,0,놀람
155,155,1522758342699102208,UJ_ithink,"정말 뜬근없지만
굉장히 낙천적인거같음 나…
나 개못생겼네 하다가도
나보다 못생긴사람들도 잘살아 하고
누가봐도 개같이 멸망했을때도
아하하 오늘만 사는거 아니지  
하고 걍… 넘기는데
이런 나를 개 미친련으로 만든게임
쿠키런…
앙1스타…
그리고
리그오브레전드",0,슬픔
156,156,1412597440985722886,soyledepp,"반응은 쌍욕을 박는다던지... 너 패작러지 개새끼야? 라던지.. 맵핵러주그셈 뭐... 이런것들.... 인걸 보면 어질어질합니다.. 이 gg문화는 전반적 이스포츠판에도 영향을 끼쳐서, 요새 인기좋은 게임인 리그오브레전드(롤) 등에서도 쓰이고 잇습니당~~ 이상 gg치다 의 어원을 알아보았어용^^",0,혐오
157,157,458160018,Game_bot_,"데마시아!!!!!!!!!!! (가렌, 리그 오브 레전드)",0,행복
158,158,2831667636,dialogue__bot,소환사의 협곡에 오신것을 환영합니다. - &lt;리그오브레전드&gt; 첫 시작시 대사,0,행복
159,159,518337662,Internet_krbot,"LOL : 'Laugh out loud' 의 준말로 ㅋ, (笑) 와 비슷한 의미이다. LOL은 ""ㅋㅋㅋㅋ""처럼 크게 웃을 때 사용하고 lol은 'ㅋ'정도의 의미이다 '리그 오브 레전드' 의 준말로 쓰기도한다 #게임 #용어",0,중립
160,160,2838080821,bot_mint,"[리그오브레전드]

미스포춘-'행운은 멍청이를 싫어하는 법이지'",0,중립
161,161,1361804056239296513,doldol224,"@UmTi0602 리그 오브 레전드를 대표하는 엄지

에비상 화이팅",0,행복
162,162,2241927704,IDKWID_bot,리그 오브 레전드(LOL) 노답상황 봇입니다.,0,놀람
163,163,1490841154874937344,uchyu_s2,"정했다!! ㅎㅎ
서코 (토) - 스파이 패밀리 - 아냐
플엑 (일) - 리그오브레전드 - 그웬 

입니다!!",0,중립
164,164,2831667636,dialogue__bot,소환사의 협곡에 오신것을 환영합니다. - &lt;리그오브레전드&gt; 첫 시작시 대사,0,행복
165,165,418349965,ranglerffinn,리그오브레전드란게임이 있나봐! 엄마랑같이보는데 우리같은 수인이 있더라구~! 음...이거우리엄마한텐 비밀인데.. 아..아리라는 구미호누나 너무예뻤어 한눈에반해버렸다구..! 헤헤 쑥쓰러운걸~ 꼭비밀로해줘!  #케모노,0,놀람
166,166,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
167,167,4255187000,lol_info_kr,63. 렉사이는 리그오브레전드 최초로 성우가 없는 영웅이며 등장한 공허생명체중 유일한 암컷입니다.,0,중립
168,168,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
169,169,1525726843784949761,Hat44_CHAM,"게임
롤(우리아가깜찍이롤X)합니다
리그오브레전드요",0,행복
170,170,1523262887279861760,fuzewoodz,"""리그 오브 레전드를 하다가 연패를 하면, 메이플스토리에 접속하여 달팽이를 사냥하며 힐링을 한다고 한다.""

가슴 따땃해져서 몽글몽글한 기분으로 읽다 말고 개같이 웃어버린 부분.... 진짜 귀엽다 얘 어쩜 좋지",0,혐오
171,171,1448709345764528137,hizhiz_2233,@suan_adb ㅋㅋㅋㅋㅋㅋ 사람의 밑바닥까지 볼 수 있다는 리그오브레전드,0,중립
172,172,912860537670660096,MagicPowerjohns,@LeParadissioN 그것은바로중국게임리그오브레전드,0,중립
173,173,2241927704,IDKWID_bot,리그 오브 레전드 (LOL) 노답상황 봇입니다.,0,놀람
174,174,1498629846154772481,sop4420,리그오브레전드는자해다..,0,혐오
175,175,1108759724399325184,__migummy,@bronzebubblez 바로바로 리그오브레전드입니다,0,행복
176,176,4255187000,lol_info_kr,"47. 그라가슴.. 아니 그라가스는 리그오브레전드 최고의 거유 캐릭터입니다.
2위는 우르곳입니다.",0,중립
177,177,2831667636,dialogue__bot,어디로 가야하오? - &lt;리그오브레전드&gt; 리신,0,놀람
178,178,956686801413988352,kim_edit,리그오브레전드 2/5,0,행복
179,179,1525741585786277888,sortleirz,"@MagicPowerjohns 바로그게문제예요 VR챗이아닌곳에서 VR챗을하려고든다는거
마치 리그오브레전드에서 마창사를 플레이하려는것과 같죠
그리고 그것은 바로 '신 짜오' 그의광기와살육을목도하라",1,공포
180,180,837271612873322498,sortleirz,"@MagicPowerjohns 바로그게문제예요 VR챗이아닌곳에서 VR챗을하려고든다는거
마치 리그오브레전드에서 마창사를 플레이하려는것과 같죠
그리고 그것은 바로 '신 짜오' 그의광기와살육을목도하라",0,공포
181,181,1126863096,ducklivingpoint,[리그 오브 레전드] 넌 매드 라이프가 아니다.,0,중립
182,182,1502584972472774656,yun_ilikeyou,"@1x_so '《리그 오브 레전드》(League of Legends, LoL[A], 롤)는 라이엇 게임즈에서 개발 및 서비스하는 멀티플레이어 온라인 배틀 아레나(Multiplayer Online Battle Arena, 약칭: MOBA) 비디오 게임이다. 5명의 챔피언으로 구성된 양팀이 상대방을 파괴하는 식으로 진행하는 게임이다.'
이래요냥!",0,중립
183,183,1498150034713755648,k_fullcombo,서코 아리 롤 리그오브레전드 포스터,0,행복
184,184,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
185,185,4255187000,lol_info_kr,"40. 리그오브레전드 프로게이머 중 포지션 변경을 가장 성공적으로 한 게이머는 스코어 고동빈 선수로 알려져 있습니다. 스타테일 시절 탑라이너, KT 원거리 딜러, 현재 KT 정글러등 3 포지션에서 모두 프로급의 경기력을 보여주었습니다.",0,중립
186,186,2241927704,IDKWID_bot,리그 오브 레전드(LOL) 노답상황 봇입니다.,0,놀람
187,187,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
188,188,4255187000,lol_info_kr,30. 현재 리그 오브 레전드는 18개의 서버가 존재하며 일본서버가 출시될 경우 19개의 서버가 존재하게 됩니다.,0,중립
189,189,1384294344358653953,GoiviMc,@faker 나는 축구 스타와 리그 오브 레전드를 동시에 하며 나를 이겼다.,0,행복
190,190,2831667636,dialogue__bot,소환사의 협곡에 오신것을 환영합니다. - &lt;리그오브레전드&gt; 첫 시작시 대사,0,행복
191,191,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
192,192,418349965,ranglerffinn,리그오브레전드란게임이 있나봐! 엄마랑같이보는데 우리같은 수인이 있더라구~! 음...이거우리엄마한텐 비밀인데.. 아..아리라는 구미호누나 너무예뻤어 한눈에반해버렸다구..! 헤헤 쑥쓰러운걸~ 꼭비밀로해줘!  #케모노,0,놀람
193,193,1475127732,piecesaebyeol,@hayanghayng1201 제 남자친구는 리그 오브 레전드 마스터 티어에요! ㅎㅎ,0,행복
194,194,458160018,Game_bot_,열두시 방향에 고문관! - 코르키 (리그 오브 레전드),0,중립
195,195,4255187000,lol_info_kr,"4. 리그오브레전드 월드 챔피언쉽 시즌 1의 우승팀은 Fnatic이였습니다.
이후 시즌 2는 타이페이 어새신
시즌 3는 SKT T1 K
시즌 4는 Samsung Galaxy White
시즌 5는 SKT T1 이였습니다.",0,중립
196,196,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
197,197,4255187000,lol_info_kr,3. EU메타가 정착화된것은 리그오브레전드 월드 챔피언쉽 시즌 1 이후였습니다.,0,중립
198,198,4255187000,lol_info_kr,"2. 리그 오브 레전드 초창기 챔피언들은 17개로 누누, 라이즈, 마스터 이, 모르가나, 사이온, 소라카, 시비르, 알리스타, 애니, 워윅, 잭스, 케일, 트리스타나, 트위스티드 페이트, 티모, 피들스틱이였습니다.",0,중립
199,199,4255187000,lol_info_kr,1. 리그 오브 레전드는 2009년 10월 27일 처음 출시되었습니다.,0,중립
200,200,2241927704,IDKWID_bot,리그 오브 레전드 (LOL) 노답상황 봇입니다.,0,놀람
201,201,1466789868303163392,1O492,"아씨발
롤(리그오브레전드X 롤20)",0,중립
202,202,4255187000,lol_info_kr,"87, 리그오브레전드 월드 챔피언쉽 시즌 4 당시 관람권을 구매한 사람에 한에서 아리 넨드로이드를 판매했었습니다.",0,중립
203,203,956686801413988352,kim_edit,"밥먹고기운생기자마자 하는 행동은?

'리그오브레전드'",0,놀람
204,204,1112311290385448960,somial__,@ILOVEYOUTO_0 리그오브레전드리배틀오브그라운드오벌워치사라면사는것글,0,중립
205,205,2831667636,dialogue__bot,어디로 가야하오? - &lt;리그오브레전드&gt; 리신,0,놀람
206,206,394385383,Ruppell0512,"지금 현재 토요일 pc방 알바중...

중딩들 이야기하는거 들어보면 개웃김...

저번주까지만해도 문 전 대통령 욕을 하더니..

이제는 윤 현 대통령을 욕하기 시작...

근데 게임(리그오브레전드)하면서 욕하는데 아무런 맥락이 없는...ㅋㅋ",0,혐오
207,207,2838080821,bot_mint,"[리그오브레전드]

쉬바나-'나는 곧 내 적수의 공포이니라'",0,공포
208,208,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
209,209,2241927704,IDKWID_bot,리그 오브 레전드(LOL) 노답상황 봇입니다.,0,놀람
210,210,1491932662453334017,x_xan_na96,@uuuuchan5 요즘 리그 오브 레전드 보다 발로란트가 더 재미 있어요~!,0,행복
211,211,4280446873,popin_star,@haenydayo ㅡㅡ ㅋㅋㅋ ㅋㅋ ㅋㅋ 하….. 사회생활 리그오브레전드로 배우신듯하네요 ㅋㅋㅋ…,0,행복
212,212,418349965,ranglerffinn,리그오브레전드란게임이 있나봐! 엄마랑같이보는데 우리같은 수인이 있더라구~! 음...이거우리엄마한텐 비밀인데.. 아..아리라는 구미호누나 너무예뻤어 한눈에반해버렸다구..! 헤헤 쑥쓰러운걸~ 꼭비밀로해줘!  #케모노,0,놀람
213,213,4255187000,lol_info_kr,63. 렉사이는 리그오브레전드 최초로 성우가 없는 영웅이며 등장한 공허생명체중 유일한 암컷입니다.,0,중립
214,214,1262289887690022913,vSSy4BbnUyXI2a0,"롤RP대리충전 롤RP대리결제등이 아닙니다. 롤RP선물식입니다. 라구세트 50개 = 66,000원 라구세트 25개 = 33,000원 (RP당 5.3원) 스킨 및 다른것들도 가능합니다. 카톡ID minji2233 언제든 카톡주세요! RP선물 리그오브레전드RP 롤알피선물",0,중립
215,215,1454222900,chjop12,"리그오브레전드 같이해요~
닉네임 - 떱 떤 이예요
친추주세요~ #자동",0,행복
216,216,1398472655532036098,F3nn3c_F0x,통산1557번째리그오브레전드재설치중,0,중립
217,217,1463671505724837888,_yeon_Ez,"❤️‍🔥 성인여성 김여니 | 리그오브레전드 스팀 등 일상 다분한 계정 | 오후 시간대 출현, 게임은 주말에 출현",0,중립
218,218,4255187000,lol_info_kr,"47. 그라가슴.. 아니 그라가스는 리그오브레전드 최고의 거유 캐릭터입니다.
2위는 우르곳입니다.",0,중립
